"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
13111017000,13111,"170","さんのうづか","山王塚","大田区 山王一丁目",139.7212286,35.59318545,0,0,0,0,0,0,1,0,0
13111017100,13111,"171","くがはらごちょうめ17ばんよこあなぼ","久が原五丁目17番横穴墓","大田区 久が原五丁目",139.6985422,35.57698667,0,0,0,1,0,0,0,0,0
13111017200,13111,"172","いけがみにちょうめ1ばんいせき","池上二丁目1番遺跡","大田区 池上二丁目",139.7038385,35.58116395,0,1,0,0,0,0,1,1,0
13111017300,13111,"173","とりつでんえんちょうふこうとうがっこうないいせき","都立田園調布高等学校内遺跡","大田区 田園調布南",139.6765192,35.58252941,0,1,1,0,0,0,0,0,0
13111017400,13111,"174","なかまごめさんちょうめ2・11ばんよこあなぼ","中馬込三丁目2・11番横穴墓","大田区 中馬込三丁目",139.7036202,35.59313895,0,0,0,1,1,0,0,0,0
13111017500,13111,"175","さんのうさんちょうめ37ばんよこあなぼ","山王三丁目37番横穴墓","大田区 山王三丁目",139.723946,35.58572289,0,0,0,1,1,0,0,0,0
13111017600,13111,"176","くぼよこあなぼ","久保横穴墓","大田区 南馬込一丁目",139.715143,35.59172559,0,0,0,1,1,0,0,0,0
13111017700,13111,"177","かみいけがみよこあなぼ","上池上横穴墓","大田区 上池台五丁目",139.7020967,35.59533746,0,0,0,1,1,0,0,0,0
13111017800,13111,"178","おおもりしゃてきばあとよこあなぼぐん","大森射的場跡横穴墓群","大田区 山王二丁目",139.722665,35.58984764,0,0,0,1,1,0,0,0,0
13111017900,13111,"179","もとはっけいえんうらよこあなぼ","元八景園裏横穴墓","大田区 山王二丁目",139.7268606,35.58769639,0,0,0,1,1,0,0,0,0
13111018000,13111,"180","さんのうにちょうめ14・24ばんよこあなぼ","山王二丁目14・24番横穴墓","大田区 山王二丁目",139.7242232,35.58875384,0,0,0,1,1,0,0,0,0
13111018200,13111,"182","きねんじづか","祈念寺塚","大田区 大森北一丁目",139.7292311,35.58552474,0,0,0,0,0,0,1,0,0
13111018300,13111,"183","うちかわこうちかいづか","内川耕地貝塚","大田区 大森北六丁目",139.7336619,35.57917748,0,0,0,0,0,0,1,0,0
13111018400,13111,"184","おうもりいなりかいづか","王森稲荷貝塚","大田区 大森東一丁目",139.735505,35.57645732,0,0,0,0,0,0,0,0,1
13111018500,13111,"185","はまばたかいづか","浜端貝塚","大田区 大森東三丁目",139.7377773,35.57039235,0,0,0,0,0,1,0,0,0
13111018600,13111,"186","みわいつくしまじんじゃいせき","三輪厳島神社遺跡","大田区 大森東四丁目",139.7363434,35.56694695,0,0,0,0,1,0,0,0,0
13111018700,13111,"187","みょうれんづか","妙蓮塚","大田区 下丸子二丁目",139.6860345,35.56790833,0,0,0,0,0,0,1,0,0
13111018800,13111,"188","しもまるこてんそじんじゃふきんいせき","下丸子天祖神社付近遺跡","大田区 下丸子三丁目",139.6860559,35.57068351,0,0,0,1,0,0,0,0,0
13111018900,13111,"189","かまたやしきあと","鎌田屋敷跡","大田区 東矢口二丁目",139.7018703,35.56481887,0,0,0,0,0,0,1,0,0
13111019000,13111,"190","やまぶしぎいせき","山伏木遺跡","大田区 東矢口二丁目",139.7005613,35.56464432,0,0,0,0,0,0,1,0,0
13111019100,13111,"191","じゅっきみょうじんづか","十騎明神塚","大田区 矢口二丁目",139.6917637,35.56295117,0,0,0,0,0,0,1,0,0
13111019200,13111,"192","うのきおくしまてんじんのもりいせき","鵜ノ木奥島天神の森遺跡","大田区 西蒲田一丁目",139.7113104,35.57090525,0,0,0,0,0,0,0,0,1
13111019300,13111,"193","ほしやみょうじんづか","星谷明神塚","大田区 西蒲田五丁目",139.7136922,35.56722246,0,0,0,0,0,0,0,0,1
13111019400,13111,"194","むらやまみょうじんづか","村山明神塚","大田区 西蒲田五丁目",139.7159238,35.56676864,0,0,0,0,0,0,0,0,1
13111019500,13111,"195","はくさんみょうじんづか","白山明神塚","大田区 西蒲田五丁目",139.7155685,35.56711934,0,0,0,0,0,0,0,0,1
13111019600,13111,"196","せんげんみょうじんづか","浅間明神塚","大田区 西蒲田五丁目",139.7142505,35.56537931,0,0,0,0,0,0,0,0,1
13111019700,13111,"197","しらはたみょうじんづか","白旗明神塚","大田区 西蒲田六丁目",139.7119818,35.56462353,0,0,0,0,0,0,0,0,1
13111019800,13111,"198","じょういみょうじんづか","承位明神塚","大田区 西蒲田六丁目",139.7127596,35.56458838,0,0,0,0,0,0,0,0,1
13111019900,13111,"199","みょうでんじいせき","妙典寺遺跡","大田区 蒲田二丁目",139.7247515,35.5674357,0,0,0,0,0,0,1,0,0
13111020000,13111,"200","きたかまたこふん","北蒲田古墳","大田区 蒲田二丁目",139.7228069,35.56578356,0,0,0,1,0,0,0,0,0
13111020100,13111,"201","せいこうあんかいづか","清光庵貝塚","大田区 西糀谷一丁目",139.7308758,35.55996708,0,0,0,0,1,1,0,0,0
13111020200,13111,"202","にしこうじやこうしんづか","西糀谷庚申塚","大田区 西糀谷一丁目　 西糀谷二丁目　 西糀谷三丁目　 西糀谷四丁目",139.7333488,35.55691223,0,0,0,0,1,1,0,0,0
13111020300,13111,"203","せんぞくいけこうえんふきんいせき","洗足池公園付近遺跡","大田区 南千束二丁目",139.690231,35.60333962,0,1,0,0,0,0,0,0,0
13111020500,13111,"205","おいせづか","お伊勢塚","大田区 新蒲田一丁目",139.7093741,35.55668216,0,0,0,1,0,0,0,0,0
13111020600,13111,"206","まちやいなりかいづか","町屋稲荷貝塚","大田区 西六郷一丁目",139.7094385,35.55430802,0,0,0,0,1,1,0,0,0
13111020700,13111,"207","ことりづか","小鳥塚","大田区 西六郷一丁目",139.7081295,35.55383667,0,0,0,1,0,0,0,0,0
13111020800,13111,"208","にしろくごういっちょうめ22ばんかいづか","西六郷一丁目22番貝塚","大田区 西六郷一丁目",139.7065417,35.55395887,0,0,0,0,1,1,1,0,0
13111020900,13111,"209","てんのうぎこふん","天王木古墳","大田区 西六郷一丁目",139.7060911,35.55200363,0,0,0,1,0,0,0,0,0
13111021000,13111,"210","たかはた・しんめいづか","高畑・神明塚","大田区 西六郷二丁目",139.7074804,35.54842472,0,0,0,0,0,0,0,0,1
13111021100,13111,"211","ふるかわやくしどうあといせき","古川薬師堂跡遺跡","大田区 西六郷二丁目",139.7042618,35.54952485,0,0,0,0,1,0,0,0,0
13111021200,13111,"212","たかはたかいづか","高畑貝塚","大田区 西六郷二丁目",139.707502,35.54839006,0,0,0,0,1,1,0,0,0
13111021300,13111,"213","まちや242ばんかいづか","町屋242番貝塚","大田区 仲六郷一丁目",139.7134392,35.55298868,0,0,0,0,1,1,0,0,0
13111021400,13111,"214","まちやいなりづか","町屋稲荷塚","大田区 仲六郷一丁目",139.714648,35.55276125,0,0,0,0,0,0,0,0,1
13111021500,13111,"215","しょうぞくづか","装束塚","大田区 仲六郷一丁目",139.7154995,35.5523728,0,0,0,0,0,0,0,0,1
13111021600,13111,"216","でむら・みょうじんやまいせき","出村・明神山遺跡","大田区 仲六郷一丁目",139.7175451,35.55227393,0,0,0,0,0,0,0,0,1
13111021700,13111,"217","とうよういんうらかいづか","東陽院裏貝塚","大田区 仲六郷四丁目",139.7096275,35.54425197,0,0,0,0,1,1,0,0,0
13111021800,13111,"218","にとうづか","ニトウ塚","大田区 仲六郷四丁目",139.7085117,35.54381548,0,0,0,0,0,0,0,0,1
13111021900,13111,"219","ろくごうばしふきんかいづか","六郷橋付近貝塚","大田区 仲六郷四丁目",139.7079967,35.54011399,0,0,0,0,1,1,0,0,0
13111022000,13111,"220","かんじょうじうらかいづか","勧乗寺裏貝塚","大田区 東六郷三丁目",139.7120093,35.54222665,0,0,0,0,1,1,0,0,0
13111022100,13111,"221","ぞうしき・てんじんやまいせき","雑色・天神山遺跡","大田区 南六郷二丁目",139.71879,35.54517731,0,0,0,0,0,0,0,0,1
13111022200,13111,"222","もりにゅうどうづか","森入道塚","大田区 南六郷二丁目",139.7212147,35.54592805,0,0,0,0,0,0,1,0,0
13111022300,13111,"223","ろくごうふるかいどうかいづか","六郷古街道貝塚","大田区 南六郷三丁目",139.7167944,35.54601535,0,0,0,0,0,0,0,0,1
13111022400,13111,"224","でんえんちょうふいっちょうめ30ばんよこあなぼ","田園調布一丁目30番横穴墓","大田区 田園調布一丁目",139.6709017,35.58843123,0,0,0,1,1,0,0,0,0
13111022500,13111,"225","さんや・すわぶんいせき","山谷・諏訪分遺跡","大田区 雪谷大塚町　 石川町二丁目",139.6802212,35.5947453,0,1,0,0,0,0,0,0,0
13111022600,13111,"226","うめだいせき","梅田遺跡","大田区 南馬込六丁目",139.7058846,35.58289697,0,0,0,0,0,1,1,0,0
13111022700,13111,"227","いしかわうえのだいいせき","石川上ノ台遺跡","大田区 石川町一丁目",139.683016,35.60469027,0,1,0,0,0,0,0,0,0
13111022800,13111,"228","おおくらとうえんないかいづか","大倉陶園内貝塚","大田区 西六郷一丁目",139.7108395,35.55504413,0,0,0,0,0,0,0,0,1
13111022900,13111,"229","あさひがおかいせき","旭ヶ丘遺跡","大田区 南馬込三丁目",139.7175061,35.58776131,0,1,0,0,0,0,0,0,0
13111023000,13111,"230","いなりもりいせき","稲荷森遺跡","大田区 田園調布一丁目",139.6724546,35.58897832,0,1,0,1,0,0,0,0,0
13111023100,13111,"231","にいのさとよこあなぼぐん","新居里横穴墓群","大田区 田園調布五丁目",139.659344,35.59489354,0,0,0,1,1,0,0,0,0
13111023200,13111,"232","どうでらよこあなぼ","堂寺横穴墓","大田区 東馬込一丁目",139.712795,35.59553912,0,0,0,1,1,0,0,0,0
13111023300,13111,"233","えいじゅいんふきんいせき","永寿院付近遺跡","大田区 池上一丁目",139.7077954,35.5768848,0,0,1,0,0,0,0,0,0
13111023400,13111,"234","ちょうえいこふん","長栄古墳","大田区 池上一丁目",139.7065079,35.57819371,0,0,0,1,0,0,0,0,0
13111023500,13111,"235","ちゅうおうろくちょうめ4ばんよこあなぼ","中央六丁目4番横穴墓","大田区 中央六丁目",139.7108853,35.57889179,0,0,0,1,1,0,0,0,0
13111023600,13111,"236","みなみくがはらにちょうめ4ばんよこあなぼ","南久が原二丁目4番横穴墓","大田区 南久が原二丁目",139.6873466,35.5780418,0,0,0,1,1,0,0,0,0
13112000100,13112,"1","からすやまいせき","烏山遺跡","世田谷区 北烏山六丁目　 北烏山七丁目　 北烏山八丁目　 北烏山九丁目",139.59153,35.67412332,1,1,0,1,1,1,0,1,0
13112000200,13112,"2","ほんいせいせき","本伊勢遺跡","世田谷区 上祖師谷一丁目　上祖師谷二丁目",139.5984894,35.66311113,0,1,0,0,0,0,0,0,0
13112000300,13112,"3","そしがやおおみちきたいせき","祖師谷大道北遺跡","世田谷区 上祖師谷六丁目　上祖師谷七丁目　給田一丁目",139.596436,35.659981,1,1,1,1,1,1,1,1,0
13112000400,13112,"4","かすやはちまんじんじゃ","粕谷八幡神社","世田谷区 粕谷一丁目　 粕谷二丁目",139.611902,35.66315993,0,1,0,0,0,0,0,0,0
13112000500,13112,"5","めぐりさわきたいせき","廻沢北遺跡","世田谷区 船橋七丁目　 千歳台四丁目",139.6152536,35.65838154,1,1,0,0,0,0,0,1,0
13112000600,13112,"6","とうがくいんいせき","東覚院遺跡","世田谷区 千歳台四丁目　 千歳台五丁目",139.6124427,35.65667294,0,0,0,0,0,0,1,1,0
13112000700,13112,"7","つりがねいけきたいせき","釣鐘池北遺跡","世田谷区 上祖師谷三丁目　 祖師谷六丁目",139.6035377,35.65423201,0,1,0,0,0,1,1,1,0
13112000800,13112,"8","きぬたしょうがっこうまえおうけつぼぐん","砧小学校前横穴墓群","世田谷区 成城一丁目",139.5981209,35.63537324,0,0,0,1,0,0,0,0,0
13112000900,13112,"9","きぬたちゅうがっこういせき","砧中学校遺跡","世田谷区 成城一丁目　 成城三丁目",139.6006734,35.63379948,1,1,1,1,0,1,0,1,0
13112001002,13112,"10-2","きぬたちゅうがっこうこふんぐん2ごうこふん","砧中学校古墳群2号古墳","世田谷区 成城一丁目",139.6026937,35.63488369,0,0,0,1,0,0,0,0,0
13112001003,13112,"10-3","きぬたちゅうがっこうこふんぐん3ごうこふん","砧中学校古墳群3号古墳","世田谷区 成城一丁目",139.6017589,35.6335968,0,0,0,1,0,0,0,0,0
13112001004,13112,"10-4","きぬたちゅうがっこうこふんぐん4ごうこふん","砧中学校古墳群4号古墳","世田谷区 成城一丁目",139.6018616,35.63283375,0,0,0,1,0,0,0,0,0
13112001005,13112,"10-5","きぬたちゅうがっこうこふんぐん5ごうこふん","砧中学校古墳群5号古墳","世田谷区 成城一丁目",139.6025804,35.63256549,0,0,0,1,0,0,0,0,0
13112001006,13112,"10-6","きぬたちゅうがっこうこふんぐん6ごうこふん","砧中学校古墳群6号古墳","世田谷区 成城一丁目",139.6034605,35.63282779,0,0,0,1,0,0,0,0,0
13112001007,13112,"10-7","きぬたちゅうがっこうこふんぐん7ごうこふん","砧中学校古墳群7号古墳","世田谷区 成城一丁目",139.6026937,35.63488369,0,0,0,1,0,0,0,0,0
13112001008,13112,"10-8","きぬたちゅうがっこうこふんぐん8ごうこふん","砧中学校古墳群8号古墳","世田谷区 成城一丁目",139.600336,35.63324509,0,0,0,1,0,0,0,0,0
13112001009,13112,"10-9","きぬたちゅうがっこうこふんぐん9ごうふん","砧中学校古墳群9号墳","世田谷区 成城一丁目",139.6012895,35.63365045,0,0,0,1,0,0,0,0,0
13112001800,13112,"18","しものしんめいいせき","下神明遺跡","世田谷区 成城一丁目　成城三丁目",139.5990011,35.63509307,1,1,1,1,1,1,1,1,0
13112001900,13112,"19","かみのしんめいいせき","上神明遺跡","世田谷区 成城四丁目　 成城五丁目",139.5923661,35.6414265,1,1,1,1,0,1,1,1,0
13112002000,13112,"20","かみのしんめいおうけつぼぐん","上神明横穴墓群","世田谷区 成城四丁目",139.5921314,35.64018666,0,0,0,1,0,0,0,0,0
13112002100,13112,"21","せいじょうがくえんおうけつぼぐん","成城学園横穴墓群","世田谷区 成城六丁目",139.6011518,35.64216405,0,0,0,1,0,0,0,0,0
13112002200,13112,"22","ひがしのはらいせき","東之原遺跡","世田谷区 成城六丁目",139.5986874,35.64361844,0,1,0,0,0,0,0,0,0
13112002300,13112,"23","みやのはらいせき","宮之原遺跡","世田谷区 喜多見四丁目",139.5935426,35.62879711,1,1,0,1,1,1,0,1,0
13112002400,13112,"24","てんじんづかこふん","天神塚古墳","世田谷区 喜多見四丁目",139.5968285,35.62662704,0,0,0,1,0,0,0,0,0
13112002500,13112,"25","いなりづかこふん","稲荷塚古墳","世田谷区 喜多見四丁目",139.5968872,35.6273663,0,0,0,1,0,0,0,0,0
13112003906,13112,"39-6","とのやまこふんぐん6ごうふん","殿山古墳群6号墳","世田谷区 大蔵六丁目",139.6084447,35.62630025,0,0,0,1,0,0,0,0,0
13112003907,13112,"39-7","とのやまこふんぐん7ごうふん","殿山古墳群7号墳","世田谷区 大蔵六丁目",139.6095248,35.6266142,0,0,0,1,0,0,0,0,0
13112003908,13112,"39-8","とのやまこふんぐん8ごうふん（たいしょうづか）","殿山古墳群8号墳（大将塚）","世田谷区 大蔵六丁目",139.6107479,35.62564907,0,0,0,1,0,0,0,0,0
13112003909,13112,"39-9","とのやまこふんぐん9ごうふん","殿山古墳群9号墳","世田谷区 大蔵六丁目",139.6116795,35.62648051,0,0,0,1,0,0,0,0,0
13112004500,13112,"45","にしやとおうけつぼぐん・にしやといせき","西谷戸横穴墓群・西谷戸遺跡","世田谷区 大蔵四丁目　 岡本三丁目",139.611984,35.63039,1,0,0,1,1,1,0,0,0
13112004700,13112,"47","きぬたおおつか","砧大塚","世田谷区 砧公園一丁目",139.621231,35.631836,0,0,0,0,0,0,1,0,0
13112004800,13112,"48","うえのだいいせき","上之台遺跡","世田谷区 砧八丁目　 祖師谷三丁目",139.604996,35.64027,1,1,1,1,1,0,1,0,0
13112004900,13112,"49","おかもとやとおうけつぼぐん","岡本谷戸横穴墓群","世田谷区 岡本一丁目",139.620575,35.624981,0,0,0,1,1,0,0,0,0
13112005000,13112,"50","どうがやとおうけつぼぐん","堂ヶ谷戸横穴墓群","世田谷区 岡本二丁目",139.61863,35.62468385,0,0,0,1,0,0,0,0,0
13112005100,13112,"51","おかもとはらおうけつぼぐん","岡本原横穴墓群","世田谷区 岡本二丁目",139.618622,35.621895,0,0,0,1,0,0,0,0,0
13112005200,13112,"52","どうがやといせき","堂ヶ谷戸遺跡","世田谷区 岡本一丁目　 岡本二丁目　 岡本三丁目",139.620575,35.624981,1,1,1,1,1,1,1,1,0
13112005300,13112,"53","はちまんやまいせき","八幡山遺跡","世田谷区 八幡山一丁目　 八幡山二丁目",139.62178,35.660549,0,1,0,0,0,0,1,1,0
